Prev_Sem_Result,CGPA,Internship_Experience,Communication_Skills,Projects_Completed,Involvement,Placement,IQ
4.89,4.74,Yes,8,2.0,Medium,1,112.0
0.11999999999999922,9.58,No,4,5.0,Low,1,135.0
4.11,5.89,Yes,2,5.0,High,1,109.0
3.05,6.52,No,6,0.0,Low,1,125.0
4.11,6.26,No,9,0.0,Low,0,116.0
3.59,5.92,Yes,6,4.0,Low,1,103.0
4.76,5.51,No,6,0.0,Medium,1,101.0
4.71,5.55,No,10,5.0,Low,0,121.0
2.33,7.88,No,2,0.0,Low,1,109.0
0.5700000000000003,9.52,No,1,0.0,Low,0,129.0
1.0999999999999996,8.63,No,2,0.0,High,0,102.0
3.34,6.42,No,4,2.0,Low,0,110.0
0.02999999999999936,9.68,Yes,8,3.0,High,0,138.0
2.1399999999999997,7.96,Yes,6,5.0,Medium,1,136.0
3.24,6.38,No,7,1.0,High,0,87.0
0.5800000000000001,9.24,Yes,3,2.0,Low,0,119.0
0.28999999999999915,9.93,Yes,10,0.0,Medium,0,147.0
0.4399999999999995,9.3,Yes,5,3.0,Low,0,145.0
0.019999999999999574,9.83,No,5,5.0,Low,0,135.0
0.9299999999999997,9.5,Yes,4,4.0,Low,0,114.0
2.12,7.79,No,4,1.0,Medium,0,119.0
4.05,5.53,,3,,Low,0,99.0
1.3800000000000008,8.29,,7,3.0,High,1,113.0
4.54,5.01,No,1,4.0,High,0,80.0
0.8699999999999992,8.78,No,7,0.0,High,1,122.0
1.6799999999999997,8.8,Yes,5,1.0,Low,0,121.0
4.24,5.4,No,1,5.0,Medium,1,72.0
1.0199999999999996,9.39,No,8,4.0,High,1,146.0
0.21000000000000085,10.1,Yes,9,,Medium,0,155.0
0.7899999999999991,9.29,No,7,5.0,High,0,142.0
4.02,6.25,No,4,2.0,High,1,89.0
0.6600000000000001,9.84,No,4,4.0,Medium,1,129.0
1.7899999999999991,8.5,No,8,2.0,Medium,0,132.0
3.6100000000000003,6.05,,8,1.0,Low,0,125.0
2.0599999999999996,7.59,No,8,2.0,Medium,0,133.0
0.9000000000000004,9.48,No,6,3.0,Medium,1,126.0
1.3699999999999992,8.97,No,2,1.0,Low,1,119.0
2.6900000000000004,7.44,No,2,5.0,Medium,0,115.0
3.1799999999999997,6.42,No,9,4.0,High,1,136.0
1.2200000000000006,8.37,No,1,5.0,High,1,117.0
2.0599999999999996,7.45,No,1,4.0,Medium,1,114.0
1.6899999999999995,8.75,Yes,3,1.0,Low,1,121.0
3.8899999999999997,5.62,No,10,0.0,Low,0,135.0
2.9400000000000004,7.0,Yes,1,4.0,Low,0,111.0
2.2800000000000002,7.29,No,6,3.0,High,0,107.0
4.68,5.56,No,4,4.0,Low,0,122.0
3.21,6.72,Yes,7,3.0,Medium,1,126.0
4.36,5.88,No,2,0.0,High,1,84.0
3.5199999999999996,6.68,No,2,0.0,High,1,89.0
0.8100000000000005,9.16,Yes,9,1.0,Low,0,145.0
2.6900000000000004,7.2,Yes,9,0.0,High,0,125.0
1.9499999999999993,7.71,No,8,3.0,High,0,127.0
4.44,5.9,No,8,1.0,Low,0,121.0
2.83,6.94,No,8,1.0,High,1,134.0
4.35,6.01,Yes,5,3.0,High,1,115.0
4.56,5.66,No,9,2.0,Low,0,123.0
1.1400000000000006,8.94,Yes,10,5.0,Low,1,160.0
1.0099999999999998,8.85,,10,3.0,Medium,1,132.0
3.55,6.54,No,10,0.0,Medium,0,127.0
1.0999999999999996,9.02,No,8,0.0,High,1,147.0
0.02999999999999936,10.21,No,6,1.0,Low,0,137.0
2.8600000000000003,7.61,No,7,1.0,Low,1,117.0
2.4299999999999997,8.06,No,10,4.0,Medium,1,133.0
2.08,7.75,No,2,2.0,High,1,93.0
4.15,5.63,No,6,4.0,Medium,1,103.0
0.47000000000000064,9.89,Yes,7,5.0,High,0,135.0
4.25,6.0,No,7,0.0,Low,1,100.0
4.8,5.32,No,1,3.0,High,0,87.0
3.26,6.37,Yes,2,3.0,High,1,106.0
2.4800000000000004,7.39,Yes,8,0.0,Medium,1,113.0
3.54,6.8,Yes,3,5.0,Medium,1,125.0
0.6199999999999992,9.74,Yes,9,0.0,Low,0,150.0
3.9000000000000004,5.72,Yes,7,5.0,High,0,122.0
2.3099999999999996,8.04,No,7,2.0,Low,1,124.0
2.87,6.95,No,5,3.0,Medium,0,123.0
3.2,6.95,Yes,2,1.0,Low,0,94.0
4.81,5.6,No,8,1.0,High,1,117.0
4.92,5.12,No,7,5.0,High,0,110.0
0.3800000000000008,9.74,No,4,3.0,High,1,131.0
,8.94,Yes,3,4.0,Medium,0,110.0
1.3000000000000007,9.2,No,2,4.0,Low,1,116.0
3.0999999999999996,6.46,No,3,1.0,High,0,103.0
3.54,6.4,No,5,5.0,Medium,1,104.0
1.5899999999999999,8.66,Yes,10,0.0,Medium,0,141.0
3.87,6.07,Yes,4,5.0,Low,0,99.0
3.17,6.37,No,8,0.0,Medium,0,124.0
2.67,7.72,No,8,1.0,Low,1,117.0
0.7799999999999994,8.87,No,2,0.0,Low,1,122.0
2.7300000000000004,7.01,No,4,3.0,Medium,0,118.0
1.3800000000000008,8.53,No,10,4.0,Low,1,139.0
2.17,8.14,Yes,4,4.0,High,0,122.0
3.09,6.43,Yes,9,4.0,Low,1,132.0
2.3899999999999997,7.58,No,3,0.0,Low,1,106.0
4.06,6.38,No,5,3.0,Low,0,104.0
2.75,7.64,Yes,10,3.0,Low,1,119.0
1.5,8.48,No,3,4.0,Medium,0,123.0
1.25,8.5,No,5,0.0,Medium,0,104.0
3.13,7.32,Yes,7,5.0,High,1,123.0
1.3000000000000007,8.7,No,4,4.0,Medium,1,121.0
1.0700000000000003,8.6,Yes,3,5.0,Low,0,132.0
,7.03,Yes,8,3.0,Low,0,125.0
1.7599999999999998,7.77,No,2,,High,0,101.0
3.3099999999999996,7.0,No,2,3.0,Low,1,116.0
3.3600000000000003,6.65,No,9,2.0,Medium,1,127.0
1.4000000000000004,8.83,No,9,0.0,Low,0,142.0
3.7300000000000004,5.83,No,6,4.0,Medium,0,116.0
3.6100000000000003,6.49,Yes,4,3.0,High,0,89.0
1.1300000000000008,9.09,Yes,4,3.0,Low,0,136.0
2.8200000000000003,7.54,Yes,6,5.0,Low,1,135.0
4.46,5.28,Yes,9,2.0,Medium,1,105.0
0.0600000000000005,9.65,No,9,3.0,Low,1,146.0
4.0,5.6,Yes,1,5.0,Low,1,99.0
1.1899999999999995,8.69,No,5,0.0,High,1,115.0
2.37,8.09,No,10,2.0,Medium,1,140.0
1.0999999999999996,8.98,No,1,3.0,Low,1,133.0
3.76,6.42,No,5,4.0,Low,0,127.0
3.83,6.22,No,10,4.0,High,0,110.0
,9.62,No,6,1.0,Low,1,142.0
4.64,5.11,No,8,0.0,Low,1,124.0
1.2599999999999998,8.42,No,10,1.0,High,1,137.0
2.59,6.94,Yes,9,1.0,Low,0,139.0
0.6999999999999993,9.78,Yes,10,3.0,High,0,165.0
2.0700000000000003,7.94,Yes,10,0.0,Low,1,146.0
4.79,5.51,No,9,4.0,Low,0,126.0
2.9000000000000004,7.18,No,8,0.0,Low,1,135.0
3.8499999999999996,5.95,No,6,1.0,High,1,105.0
3.46,6.31,,2,2.0,Low,0,103.0
2.3899999999999997,7.17,No,2,2.0,Medium,0,101.0
1.1300000000000008,8.54,No,1,2.0,High,1,122.0
4.26,5.25,No,8,0.0,High,0,96.0
1.2300000000000004,8.48,No,7,2.0,Medium,0,144.0
0.5600000000000005,8.95,Yes,8,1.0,High,0,135.0
4.4,5.44,No,2,3.0,Low,0,85.0
,6.39,No,6,5.0,Low,1,125.0
0.5600000000000005,9.52,Yes,2,0.0,Low,1,99.0
4.92,5.03,No,9,4.0,Low,0,127.0
4.79,4.87,No,6,2.0,Low,0,115.0
4.84,5.1,Yes,9,0.0,High,1,100.0
4.76,5.5,Yes,1,2.0,Medium,1,91.0
4.15,5.83,Yes,6,1.0,Low,1,131.0
3.9800000000000004,6.5,Yes,5,5.0,Medium,0,109.0
2.3,7.37,Yes,8,3.0,High,1,112.0
1.8000000000000007,7.96,No,5,1.0,Medium,1,132.0
0.8900000000000006,9.44,No,6,2.0,Medium,0,152.0
4.92,4.92,Yes,4,1.0,High,1,91.0
2.38,7.31,Yes,10,2.0,Low,0,145.0
4.79,4.82,Yes,7,1.0,High,0,113.0
3.4699999999999998,6.17,No,4,3.0,Low,0,103.0
0.5199999999999996,9.03,No,7,1.0,Low,1,130.0
1.2799999999999994,8.47,No,9,3.0,Medium,1,149.0
4.15,6.06,Yes,5,0.0,Medium,0,120.0
2.9800000000000004,7.19,No,5,2.0,Low,0,124.0
0.13000000000000078,9.89,Yes,1,1.0,Medium,0,108.0
2.37,7.51,No,7,5.0,Low,0,151.0
1.1600000000000001,8.84,Yes,6,,Medium,0,121.0
3.13,6.75,Yes,3,3.0,Medium,0,103.0
0.4299999999999997,9.46,No,1,0.0,High,0,112.0
0.7799999999999994,8.98,No,6,2.0,Low,1,149.0
4.72,5.53,No,3,0.0,Low,1,106.0
3.29,6.58,No,3,4.0,Medium,1,111.0
0.14000000000000057,10.21,Yes,7,3.0,High,0,142.0
2.99,7.45,Yes,4,4.0,Low,1,120.0
1.7400000000000002,7.82,No,5,1.0,Low,1,126.0
2.26,8.22,No,3,2.0,Medium,0,89.0
3.1399999999999997,6.42,No,5,3.0,High,0,104.0
3.05,7.27,Yes,2,,Low,0,115.0
3.9000000000000004,5.67,No,10,2.0,Low,1,113.0
3.4000000000000004,6.13,Yes,2,0.0,Low,0,102.0
2.71,6.95,No,9,4.0,Low,1,131.0
4.98,4.68,Yes,4,0.0,High,0,105.0
2.75,7.1,No,6,3.0,Medium,0,134.0
0.7400000000000002,8.94,No,6,,High,1,118.0
0.3000000000000007,9.23,No,8,2.0,Low,0,140.0
0.75,8.84,No,2,0.0,Low,0,115.0
3.25,6.86,No,1,4.0,Medium,0,98.0
1.6500000000000004,7.97,No,8,3.0,Medium,1,132.0
4.75,5.42,No,4,5.0,Low,1,101.0
1.5299999999999994,8.95,No,4,5.0,Low,1,120.0
2.34,7.7,No,8,4.0,High,0,133.0
4.73,5.54,No,3,5.0,Low,0,112.0
2.66,6.86,No,10,3.0,Low,1,126.0
3.1500000000000004,6.88,Yes,1,4.0,Low,1,115.0
0.019999999999999574,10.14,No,2,5.0,High,1,118.0
1.4499999999999993,8.72,No,7,5.0,Low,0,142.0
1.75,8.34,No,3,0.0,Medium,0,120.0
0.009999999999999787,9.72,Yes,8,2.0,Medium,1,140.0
2.0199999999999996,8.01,Yes,1,3.0,Low,1,117.0
3.04,7.15,No,4,0.0,Medium,0,102.0
4.72,5.56,Yes,7,1.0,Medium,0,106.0
3.6100000000000003,6.32,No,4,2.0,Low,0,107.0
1.1099999999999994,8.72,Yes,6,5.0,Medium,0,125.0
3.9800000000000004,6.19,No,7,5.0,Low,0,121.0
0.39000000000000057,9.65,No,10,1.0,Medium,0,129.0
3.5999999999999996,5.96,No,9,3.0,Low,1,120.0
1.9900000000000002,8.26,No,4,0.0,Low,1,116.0
3.0599999999999996,7.43,No,10,5.0,Low,0,138.0
2.5,7.35,No,9,4.0,High,1,125.0
3.51,6.71,Yes,3,4.0,High,0,103.0
2.2699999999999996,7.59,No,7,3.0,Low,1,134.0
1.3800000000000008,8.63,No,6,4.0,High,0,135.0
2.8600000000000003,7.49,No,5,5.0,High,1,110.0
4.5,5.16,No,7,5.0,Low,1,104.0
3.37,6.51,Yes,1,3.0,Low,1,92.0
0.9900000000000002,8.93,Yes,10,1.0,High,0,131.0
4.78,5.57,Yes,2,2.0,Low,0,94.0
3.49,6.26,Yes,6,1.0,High,1,98.0
2.8200000000000003,7.09,No,3,2.0,Low,1,98.0
0.7400000000000002,9.12,No,9,2.0,Low,1,139.0
2.5300000000000002,7.77,,2,1.0,Low,1,112.0
4.11,6.31,No,9,4.0,High,1,127.0
1.7799999999999994,8.68,No,4,3.0,Medium,0,117.0
0.07000000000000028,10.22,No,2,5.0,Low,0,129.0
0.5600000000000005,9.09,No,2,5.0,Medium,1,112.0
1.83,7.93,Yes,4,2.0,Low,0,119.0
4.01,6.44,Yes,4,0.0,Low,1,98.0
2.6100000000000003,7.03,No,3,4.0,High,1,112.0
1.2899999999999991,8.27,Yes,5,1.0,High,1,98.0
1.9900000000000002,7.76,No,10,2.0,Low,0,134.0
,7.77,Yes,10,2.0,Medium,0,137.0
1.5500000000000007,8.85,Yes,8,3.0,Medium,0,138.0
,7.83,Yes,1,3.0,High,1,130.0
,7.04,No,10,0.0,Low,1,134.0
0.41000000000000014,9.28,Yes,1,1.0,Low,1,107.0
3.59,6.66,Yes,7,3.0,High,1,114.0
0.6199999999999992,9.55,No,2,4.0,High,0,101.0
1.7400000000000002,8.6,No,5,5.0,High,0,123.0
2.42,7.64,No,2,2.0,Low,0,103.0
3.5700000000000003,6.35,,5,3.0,Low,1,124.0
1.6300000000000008,7.98,No,1,0.0,Low,0,102.0
3.92,5.63,No,7,1.0,High,0,104.0
4.84,5.47,Yes,8,4.0,Low,0,114.0
2.42,7.29,Yes,6,0.0,Low,1,136.0
1.1400000000000006,8.89,No,10,1.0,Medium,1,137.0
1.1099999999999994,8.63,No,8,5.0,Low,1,160.0
,8.79,No,4,5.0,Low,1,138.0
4.03,6.12,Yes,1,2.0,Medium,0,99.0
1.7300000000000004,8.62,No,1,3.0,Medium,0,116.0
0.3800000000000008,9.12,Yes,2,1.0,Low,0,123.0
4.05,6.04,No,7,3.0,Medium,0,96.0
1.7799999999999994,8.51,Yes,9,3.0,Low,0,139.0
1.8000000000000007,7.8,No,6,5.0,High,0,131.0
4.94,5.51,No,9,0.0,Low,1,117.0
1.4600000000000009,9.03,Yes,9,4.0,High,1,124.0
3.59,6.66,No,6,0.0,Low,1,114.0
0.08999999999999986,9.65,No,2,1.0,High,0,132.0
3.4299999999999997,6.51,No,4,5.0,Low,1,128.0
1.7799999999999994,8.28,No,9,5.0,Medium,1,138.0
2.88,6.66,No,1,5.0,Medium,1,112.0
1.2400000000000002,9.07,Yes,7,2.0,High,0,125.0
1.6099999999999994,8.32,Yes,2,5.0,Low,1,104.0
0.08000000000000007,9.44,No,2,1.0,Low,0,112.0
2.3899999999999997,7.22,No,10,,Medium,1,149.0
0.25,10.22,No,6,1.0,High,1,129.0
4.86,5.42,No,7,4.0,High,0,106.0
0.7100000000000009,9.37,Yes,8,1.0,High,0,129.0
4.91,4.98,No,4,2.0,High,0,112.0
3.71,6.05,No,8,1.0,Medium,1,131.0
2.8,6.88,Yes,5,,High,1,132.0
3.3499999999999996,6.23,No,7,0.0,High,1,106.0
2.3899999999999997,7.38,No,10,1.0,Low,1,137.0
0.8599999999999994,9.56,No,10,0.0,Medium,0,127.0
3.0599999999999996,7.3,No,10,0.0,Low,0,147.0
3.6399999999999997,6.33,No,3,3.0,Low,0,96.0
2.3499999999999996,8.11,No,3,0.0,Low,0,117.0
3.84,6.31,No,6,4.0,Low,0,108.0
0.16999999999999993,9.49,Yes,6,2.0,Low,1,130.0
4.57,5.07,Yes,2,2.0,Low,1,86.0
3.0199999999999996,6.68,No,4,1.0,Low,1,104.0
4.9,4.72,No,3,0.0,Medium,1,83.0
1.8800000000000008,8.1,Yes,7,5.0,Low,0,130.0
1.8699999999999992,7.91,No,6,1.0,Medium,1,129.0
4.94,5.24,No,4,5.0,High,1,88.0
1.0899999999999999,9.25,No,4,3.0,Low,0,132.0
2.17,7.46,No,6,1.0,Medium,0,130.0
0.8900000000000006,8.76,No,10,5.0,Low,1,144.0
0.16999999999999993,9.92,Yes,7,4.0,Medium,0,134.0
3.3,6.81,No,9,1.0,Low,0,125.0
1.8200000000000003,8.5,Yes,9,3.0,High,0,145.0
0.33999999999999986,9.37,Yes,5,2.0,Low,1,134.0
1.7200000000000006,8.69,No,4,3.0,Low,1,121.0
2.3200000000000003,7.19,No,8,4.0,Low,0,136.0
2.33,7.67,Yes,5,5.0,Low,1,115.0
2.0999999999999996,7.52,Yes,5,2.0,High,0,119.0
1.5299999999999994,8.81,No,8,2.0,Low,0,142.0
1.6600000000000001,8.39,No,6,4.0,High,1,121.0
2.0999999999999996,8.08,Yes,9,0.0,Low,0,125.0
4.61,5.54,Yes,1,,High,0,74.0
2.01,8.35,No,2,2.0,Low,1,121.0
3.59,6.21,Yes,4,1.0,Low,0,119.0
1.1899999999999995,8.39,No,6,5.0,Medium,1,124.0
3.0199999999999996,6.77,No,3,3.0,Low,1,115.0
2.87,6.7,Yes,7,3.0,Low,1,102.0
1.4900000000000002,8.39,Yes,1,4.0,Low,1,110.0
3.5199999999999996,6.16,No,10,1.0,Low,0,126.0
,8.3,No,9,4.0,Low,0,132.0
3.1900000000000004,6.62,No,10,2.0,Medium,1,117.0
1.1300000000000008,8.9,Yes,6,4.0,Medium,1,125.0
2.0599999999999996,7.5,No,3,2.0,High,0,109.0
2.1399999999999997,7.51,No,5,2.0,Low,0,118.0
2.7,7.06,Yes,8,2.0,Low,1,105.0
2.6500000000000004,7.83,Yes,7,0.0,High,0,96.0
2.2,7.93,No,6,4.0,Low,1,123.0
0.27999999999999936,9.32,No,4,0.0,High,1,122.0
2.83,6.69,No,10,2.0,Medium,0,100.0
4.64,5.85,Yes,2,5.0,Medium,1,96.0
4.71,5.59,No,9,5.0,Low,1,120.0
0.8300000000000001,8.7,No,8,4.0,Low,1,155.0
1.5399999999999991,8.81,No,4,0.0,Low,1,118.0
0.6199999999999992,9.35,Yes,7,3.0,Low,0,144.0
2.99,7.36,No,2,1.0,Low,0,109.0
3.88,6.08,No,8,0.0,Low,1,96.0
4.37,5.17,No,4,2.0,High,0,101.0
2.4800000000000004,7.22,Yes,1,0.0,Low,1,104.0
0.9000000000000004,8.85,No,3,3.0,High,1,121.0
1.2899999999999991,8.97,No,5,2.0,Low,1,169.0
2.8499999999999996,6.99,No,3,5.0,Medium,1,90.0
3.84,5.97,Yes,1,3.0,Low,0,116.0
0.5099999999999998,9.9,No,7,4.0,Medium,0,139.0
1.1799999999999997,8.84,No,9,5.0,Medium,1,146.0
1.7300000000000004,8.51,Yes,2,2.0,High,0,108.0
2.1399999999999997,8.31,No,7,,Medium,1,120.0
2.7,7.67,Yes,3,3.0,Low,0,111.0
4.22,5.99,Yes,4,3.0,Medium,1,108.0
4.55,5.11,Yes,7,5.0,Low,0,101.0
1.5099999999999998,8.34,Yes,5,1.0,Low,0,132.0
0.3100000000000005,9.94,Yes,8,4.0,High,0,137.0
0.11999999999999922,9.88,Yes,4,2.0,Medium,0,117.0
0.009999999999999787,10.38,No,10,0.0,Low,1,147.0
3.34,6.82,No,6,3.0,High,0,125.0
2.91,7.55,Yes,10,2.0,Low,1,131.0
3.5199999999999996,6.73,No,4,2.0,Medium,0,111.0
1.25,8.81,No,7,3.0,High,1,121.0
4.21,6.0,No,9,1.0,Low,1,129.0
1.5099999999999998,8.7,No,5,3.0,High,1,128.0
4.11,5.56,No,10,5.0,High,0,139.0
1.1300000000000008,9.35,Yes,3,2.0,High,1,116.0
3.7300000000000004,5.78,Yes,9,1.0,Medium,1,123.0
4.48,5.33,Yes,8,0.0,Low,1,114.0
3.96,5.67,Yes,2,0.0,Low,0,108.0
3.05,7.08,No,5,4.0,High,0,105.0
0.39000000000000057,9.53,No,9,2.0,Low,1,154.0
4.89,5.37,No,10,2.0,Low,1,121.0
1.0,8.8,No,6,2.0,High,1,123.0
1.8200000000000003,7.78,Yes,2,3.0,Medium,0,111.0
1.6400000000000006,8.29,Yes,10,5.0,Low,1,149.0
4.69,4.84,No,3,5.0,Low,1,100.0
3.29,6.64,No,5,3.0,Low,1,118.0
4.08,5.74,No,7,3.0,Medium,1,129.0
2.26,8.08,No,3,0.0,High,1,116.0
3.91,6.21,Yes,6,0.0,Low,0,121.0
4.64,5.13,No,1,0.0,Low,0,84.0
2.7,6.98,No,6,4.0,Medium,0,110.0
3.7199999999999998,5.9,No,9,1.0,High,1,123.0
,7.4,Yes,8,3.0,High,1,132.0
0.5199999999999996,9.04,Yes,4,0.0,Medium,1,134.0
4.78,5.08,No,4,5.0,High,1,92.0
1.1300000000000008,8.52,No,10,0.0,Medium,1,133.0
0.5800000000000001,9.71,No,2,3.0,Low,1,110.0
,5.62,Yes,7,5.0,Low,0,115.0
0.5299999999999994,9.16,Yes,9,5.0,Low,1,159.0
3.04,7.12,No,7,1.0,Low,1,118.0
1.0600000000000005,8.79,Yes,1,,Low,0,122.0
3.25,6.49,No,5,,Low,0,115.0
1.6300000000000008,8.01,No,4,3.0,Medium,0,121.0
4.51,5.86,No,6,0.0,Low,1,98.0
4.49,5.46,Yes,8,4.0,Low,1,121.0
,5.77,No,4,5.0,Medium,0,77.0
2.87,7.25,No,5,1.0,High,0,107.0
4.87,5.24,Yes,7,3.0,Low,1,97.0
3.7800000000000002,6.27,No,1,4.0,High,1,106.0
4.57,5.34,No,3,0.0,Low,1,104.0
4.72,5.2,No,5,3.0,High,0,103.0
0.8399999999999999,9.06,No,8,0.0,Low,1,152.0
0.13000000000000078,9.58,No,5,0.0,High,1,113.0
1.2899999999999991,8.67,No,4,4.0,Medium,0,141.0
1.1899999999999995,9.12,No,2,5.0,High,0,127.0
0.8399999999999999,8.9,Yes,1,5.0,Medium,1,115.0
0.75,9.33,Yes,9,2.0,Low,0,156.0
4.44,5.93,Yes,10,2.0,Low,1,115.0
0.09999999999999964,9.47,No,3,,Low,1,117.0
2.8,6.73,No,8,5.0,High,0,116.0
1.4399999999999995,8.69,Yes,2,5.0,High,1,110.0
0.019999999999999574,9.85,Yes,10,5.0,Low,1,146.0
1.8000000000000007,8.67,Yes,8,4.0,Low,1,153.0
3.2800000000000002,6.45,No,6,0.0,Low,0,111.0
3.62,6.38,No,4,,High,1,108.0
1.2799999999999994,9.0,Yes,8,4.0,Medium,1,133.0
4.21,5.59,No,6,0.0,Medium,1,86.0
0.7699999999999996,9.25,Yes,10,,Medium,1,146.0
2.05,7.99,No,2,2.0,Low,0,95.0
1.1999999999999993,9.11,No,4,4.0,Low,0,130.0
2.7800000000000002,7.06,Yes,3,5.0,High,0,94.0
4.44,5.12,Yes,9,4.0,High,1,133.0
3.84,6.26,Yes,9,1.0,Low,1,133.0
2.08,7.45,Yes,10,4.0,Low,1,140.0
1.8900000000000006,7.97,No,5,2.0,High,0,128.0
3.1900000000000004,7.11,No,2,1.0,Low,0,98.0
2.3200000000000003,8.13,No,1,5.0,Low,1,122.0
1.9100000000000001,8.5,No,2,0.0,High,1,108.0
1.4299999999999997,8.67,Yes,10,2.0,Low,0,147.0
3.5199999999999996,6.03,Yes,2,1.0,Medium,0,108.0
,8.23,Yes,4,3.0,Medium,0,127.0
4.42,5.27,Yes,2,1.0,Low,1,97.0
3.83,6.55,No,10,3.0,High,1,107.0
4.03,6.26,No,10,0.0,Low,0,116.0
0.2699999999999996,9.76,Yes,9,1.0,Medium,0,141.0
0.33999999999999986,9.22,Yes,5,1.0,Low,1,131.0
4.92,4.95,Yes,9,3.0,High,0,99.0
2.0599999999999996,7.61,No,7,2.0,High,0,143.0
3.4299999999999997,6.83,No,8,4.0,High,0,136.0
4.66,4.9,No,10,4.0,Medium,0,125.0
0.2699999999999996,9.92,Yes,4,2.0,High,1,125.0
0.9100000000000001,9.41,Yes,9,0.0,High,0,132.0
1.5600000000000005,8.65,No,8,4.0,High,0,123.0
2.6100000000000003,7.85,No,3,4.0,High,1,112.0
1.7200000000000006,8.08,Yes,3,3.0,Low,0,122.0
1.08,9.05,No,10,3.0,Medium,0,132.0
,6.33,No,8,5.0,High,1,122.0
1.5899999999999999,8.31,No,8,2.0,Low,1,134.0
1.7100000000000009,8.25,No,2,4.0,Low,1,99.0
1.9600000000000009,7.98,No,3,5.0,Low,1,113.0
0.41000000000000014,9.3,Yes,6,3.0,Medium,1,129.0
1.2300000000000004,9.03,Yes,4,4.0,Low,1,149.0
4.17,5.61,,6,3.0,Medium,1,114.0
4.57,5.29,No,4,4.0,High,0,84.0
4.34,5.52,No,3,1.0,High,1,96.0
1.7300000000000004,8.36,Yes,8,5.0,Low,0,125.0
3.92,5.67,No,7,3.0,Low,0,127.0
3.5199999999999996,6.07,No,6,5.0,Low,1,114.0
1.7899999999999991,8.55,No,2,5.0,Low,1,121.0
3.0700000000000003,7.31,No,10,2.0,Medium,0,144.0
,10.17,Yes,8,3.0,High,0,128.0
0.40000000000000036,9.47,Yes,3,4.0,High,0,108.0
,8.7,No,10,1.0,Medium,1,133.0
2.51,7.37,Yes,5,5.0,Low,0,135.0
2.12,7.61,Yes,4,2.0,Medium,1,98.0
2.84,7.02,No,5,5.0,Medium,0,90.0
3.0,7.3,Yes,1,3.0,Low,0,103.0
0.5800000000000001,9.25,No,2,4.0,Low,1,131.0
1.2300000000000004,8.83,No,4,0.0,Low,0,134.0
4.36,5.56,Yes,9,,High,1,105.0
1.0500000000000007,9.05,Yes,8,3.0,High,0,129.0
0.6799999999999997,9.16,No,1,4.0,High,0,125.0
3.7,6.76,No,4,5.0,Low,0,98.0
1.25,9.09,Yes,8,4.0,Low,0,140.0
1.7799999999999994,8.28,Yes,3,3.0,Medium,0,118.0
1.25,8.77,Yes,1,1.0,Medium,0,114.0
0.75,9.34,No,7,2.0,Low,1,134.0
3.8499999999999996,6.3,No,2,1.0,Low,0,101.0
0.3100000000000005,9.37,Yes,5,3.0,High,0,101.0
0.6300000000000008,9.12,No,8,0.0,Low,0,131.0
5.0,5.41,No,5,1.0,High,1,101.0
2.5599999999999996,7.83,No,7,4.0,Low,1,122.0
3.6500000000000004,6.8,No,5,1.0,Low,1,115.0
1.5700000000000003,8.59,Yes,4,5.0,High,1,125.0
4.16,6.31,Yes,1,0.0,Medium,0,89.0
4.61,5.54,No,9,2.0,High,0,114.0
2.8099999999999996,7.38,No,5,3.0,Low,0,111.0
,7.46,No,4,2.0,Medium,0,111.0
4.58,5.58,,7,0.0,Low,1,117.0
3.5999999999999996,6.05,Yes,4,4.0,Low,0,112.0
3.09,6.48,No,1,0.0,Medium,1,87.0
1.2599999999999998,9.07,No,3,5.0,Low,0,131.0
2.09,7.85,No,8,2.0,Medium,1,135.0
3.7199999999999998,6.03,Yes,8,3.0,Medium,0,97.0
,8.31,No,7,3.0,Low,0,145.0
2.4400000000000004,7.71,No,5,1.0,High,1,108.0
4.21,5.46,Yes,8,4.0,Medium,1,120.0
2.84,6.9,Yes,3,4.0,High,1,117.0
,8.68,No,3,3.0,Medium,1,105.0
3.9000000000000004,5.82,Yes,10,5.0,Medium,1,119.0
2.9699999999999998,7.23,No,5,2.0,Low,0,116.0
2.3099999999999996,8.04,Yes,7,0.0,Low,0,119.0
3.0599999999999996,6.91,No,1,4.0,Low,1,124.0
4.9,4.91,Yes,8,4.0,Low,1,108.0
4.22,6.1,No,6,5.0,Low,0,114.0
4.54,5.09,No,8,1.0,Low,1,115.0
1.4299999999999997,8.43,Yes,2,3.0,Low,0,106.0
1.7799999999999994,8.57,No,7,3.0,Medium,1,127.0
4.63,5.42,No,9,3.0,Low,0,124.0
0.5700000000000003,9.08,No,3,5.0,High,1,117.0
0.7699999999999996,9.49,No,10,4.0,High,1,144.0
4.07,6.11,No,1,5.0,Low,0,98.0
2.2699999999999996,8.17,No,2,2.0,High,1,92.0
3.9299999999999997,5.85,Yes,7,2.0,Low,0,119.0
2.1100000000000003,8.01,Yes,2,0.0,Low,1,128.0
4.89,5.38,No,3,5.0,Low,0,105.0
1.4900000000000002,8.71,No,7,4.0,Medium,1,136.0
3.2800000000000002,7.08,No,10,3.0,Medium,1,138.0
,7.0,No,1,3.0,Low,0,93.0
2.96,6.97,Yes,10,5.0,High,1,147.0
1.83,8.05,No,6,1.0,Medium,1,123.0
2.1799999999999997,7.35,No,4,3.0,Low,1,134.0
3.91,5.99,,10,5.0,High,1,116.0
