id,vendor_id,pickup_datetime,passenger_count,trip_duration
id2113679,2,2016-04-02 10:14:07,2,115
id0599533,2,2016-05-20 21:21:13,1,729
id3031504,1,2016-05-17 18:02:10,1,1347
id3659889,2,2016-02-09 10:16:20,2,998
id2590017,1,2016-03-16 13:43:57,1,841
id1538142,2,2016-06-11 14:41:35,1,1279
id2729276,1,2016-05-13 09:41:46,1,377
id3562534,1,2016-06-01 06:01:13,1,250
id0855693,2,2016-04-01 22:48:46,6,483
id0911632,1,2016-02-20 13:49:58,1,368
id2354515,2,2016-02-11 13:40:59,2,368
id1917958,2,2016-04-30 01:16:11,1,1446
id3383475,2,2016-06-06 15:43:46,2,455
id0246306,2,2016-04-03 10:51:11,1,807
id0864457,1,2016-03-08 13:49:35,1,12
id1294255,2,2016-01-13 21:58:24,6,676
id3616462,2,2016-02-01 20:35:18,2,597
id1480388,1,2016-03-20 11:17:46,1,409
id3602128,1,2016-06-01 14:56:32,1,705
id0729000,1,2016-01-30 21:07:32,4,1303
id0799566,1,2016-06-07 07:40:29,1,307
id1185939,1,2016-01-24 09:44:34,1,1641
id1482599,2,2016-02-09 11:32:47,1,854
id2617523,1,2016-01-20 22:46:03,1,301
id0025680,2,2016-03-21 11:55:04,2,317
id2369113,2,2016-06-07 18:24:41,1,1878
id3945487,1,2016-01-14 00:00:43,1,639
id3013888,1,2016-06-01 09:38:24,1,282
id3688851,2,2016-02-10 18:29:12,2,222
id1059087,1,2016-04-04 17:19:55,1,494
id2228438,1,2016-02-14 11:44:19,1,638
id1237034,2,2016-02-07 22:47:47,2,515
id0062946,2,2016-04-20 17:56:42,1,767
id3937940,2,2016-05-12 09:44:09,5,1039
id1613922,1,2016-03-22 15:34:41,1,1381
id0960808,1,2016-05-23 21:55:21,1,486
id2683608,2,2016-02-19 15:18:37,6,388
id0374938,2,2016-01-06 12:07:33,3,924
id0237329,1,2016-01-27 06:54:14,1,1126
id0228263,2,2016-05-07 16:48:51,1,380
id2376805,1,2016-02-23 20:07:14,2,393
id0984339,2,2016-03-26 01:20:10,5,1233
id3723126,2,2016-05-12 23:37:18,2,199
id0147629,1,2016-01-08 17:56:09,1,676
id3261468,1,2016-05-18 06:37:54,1,190
id0022549,1,2016-05-25 10:14:23,1,2258
id3357509,2,2016-03-04 00:33:22,5,1001
id0019597,2,2016-05-12 23:44:49,1,182
id2358020,1,2016-01-20 07:44:05,2,501
id3213584,2,2016-04-13 22:34:21,2,454
id1379386,2,2016-02-13 15:06:13,1,269
id1272544,2,2016-02-13 02:47:07,1,666
id2677942,2,2016-06-04 10:09:31,2,1377
id1486372,1,2016-01-31 13:50:50,2,592
id2894563,1,2016-01-11 12:17:09,1,1609
id2719045,2,2016-04-08 10:51:58,1,2228
id0307398,2,2016-03-01 22:02:31,1,131
id1896397,2,2016-04-06 00:02:07,1,438
id3720500,1,2016-06-06 13:01:00,1,1438
id0253380,2,2016-03-25 00:45:05,1,328
id3509904,1,2016-03-10 21:19:27,1,272
id3493820,1,2016-05-16 17:19:08,1,1525
id3553012,1,2016-03-03 07:14:01,1,1179
id0214189,2,2016-06-29 14:05:40,1,655
id2060054,1,2016-02-23 20:32:27,1,122
id2381374,2,2016-05-25 21:04:37,1,2384
id2610525,1,2016-05-11 18:41:10,1,1400
id0523027,2,2016-06-09 08:48:54,1,766
id0462500,1,2016-02-24 20:40:54,1,1342
id3173931,1,2016-06-26 22:15:49,3,479
id2660972,1,2016-03-13 23:22:22,1,1115
id3373981,1,2016-04-30 12:00:14,1,375
id0020259,2,2016-05-12 16:11:43,6,1028
id3189388,2,2016-03-18 14:07:41,5,483
id1542031,2,2016-04-07 10:19:07,5,1793
id1645890,1,2016-02-15 17:45:58,1,953
id3713978,2,2016-03-12 11:36:58,5,559
id3398783,2,2016-04-27 13:35:21,1,1063
id2145213,1,2016-01-27 12:04:45,1,1926
id1071778,2,2016-03-05 17:35:15,2,1480
id0197595,2,2016-05-11 21:46:32,1,1078
id3347823,2,2016-06-10 20:47:15,1,644
id2579115,2,2016-03-12 19:11:48,2,633
id0804136,1,2016-06-15 13:10:25,1,480
id1140625,2,2016-03-09 16:28:35,1,385
id0707767,1,2016-05-26 21:03:25,1,625
id2910534,2,2016-01-14 07:48:50,1,974
id1059204,1,2016-02-17 17:18:12,1,224
id2919962,2,2016-03-29 18:57:56,2,220
id2753976,2,2016-03-24 08:22:38,1,1434
id2848793,1,2016-03-19 04:37:13,1,212
id1461478,2,2016-05-25 13:11:27,1,173
id2740728,2,2016-05-01 12:42:11,1,282
id0011919,2,2016-03-16 19:03:48,1,154
id1408703,2,2016-02-19 23:41:25,3,365
id0025647,1,2016-03-18 17:25:51,1,1602
id3476120,1,2016-03-15 09:08:23,1,522
id3849582,1,2016-05-03 13:18:02,1,100
id2938857,1,2016-03-27 01:53:00,1,617
id1499335,1,2016-02-02 12:45:29,1,375
id0529992,1,2016-06-04 19:56:23,3,588
id3129092,1,2016-06-25 12:48:28,3,742
id0170146,1,2016-02-12 06:07:50,1,792
id1828763,2,2016-03-15 21:44:44,1,252
id0813762,2,2016-05-24 10:05:40,1,2530
id3257434,2,2016-03-11 15:35:23,1,872
id0627661,2,2016-02-23 18:24:30,1,521
id1818200,2,2016-03-18 08:35:39,2,942
id2572427,1,2016-01-01 19:29:48,1,1194
id0432125,2,2016-04-25 19:32:45,1,313
id0729010,2,2016-06-21 19:15:34,1,687
id1049175,1,2016-01-11 20:48:28,1,160
id2027057,1,2016-03-09 17:09:28,1,2655
id1603166,2,2016-01-30 16:55:03,3,1704
id0792490,2,2016-04-28 11:33:59,1,442
id0070821,2,2016-01-31 10:41:08,1,851
id2012860,1,2016-04-02 18:42:41,2,1888
id0472307,2,2016-04-18 12:28:03,1,381
id0628849,1,2016-06-18 13:29:17,1,745
id0218876,2,2016-04-30 20:17:47,6,364
id0494397,2,2016-04-11 10:13:20,1,315
id1959825,2,2016-02-18 13:20:05,1,1994
id0898309,2,2016-06-17 21:43:57,1,397
id3887266,2,2016-05-14 12:12:55,1,533
id2488924,1,2016-04-08 19:31:19,1,1349
id1399103,1,2016-04-01 18:41:05,1,582
id0556093,2,2016-04-22 20:59:32,1,633
id2839429,2,2016-06-01 10:58:10,1,362
id1671790,1,2016-06-23 02:42:53,1,203
id1036607,1,2016-06-21 15:12:33,2,1724
id3856311,1,2016-06-30 11:54:53,1,601
id3994588,2,2016-01-13 10:05:20,2,646
id2280687,1,2016-03-06 05:42:09,1,398
id0467141,2,2016-06-27 23:04:15,1,590
id1266159,2,2016-03-09 15:32:48,1,380
id0590625,2,2016-01-14 07:05:36,1,597
id1032459,1,2016-04-05 16:36:03,1,361
id3229200,2,2016-02-15 18:11:52,2,399
id3788629,1,2016-05-18 20:11:18,1,1087
id2427217,1,2016-03-22 13:25:26,1,281
id1296541,2,2016-01-09 19:49:36,6,244
id1142699,2,2016-01-19 12:26:09,3,307
id2682791,2,2016-02-15 18:11:09,1,1060
id1160088,2,2016-02-27 15:10:32,1,1222
id2588734,2,2016-06-30 04:16:52,1,13
id3711555,2,2016-02-28 23:01:22,3,556
id2492965,2,2016-04-02 08:42:51,1,2721
id3255658,2,2016-02-17 21:32:44,1,464
id1024322,2,2016-03-30 15:40:52,1,1906
id2357300,2,2016-02-11 09:36:11,1,760
id2895252,2,2016-02-20 21:16:43,3,1187
id2114986,1,2016-05-17 08:08:17,1,672
id0259585,2,2016-02-15 05:53:05,1,92
id0868680,1,2016-02-21 18:20:26,2,570
id1152680,1,2016-01-04 10:45:36,1,307
id3829373,2,2016-06-26 16:18:34,1,457
id2258242,1,2016-05-16 20:25:37,1,385
id2551421,2,2016-03-20 02:27:57,1,547
id1125248,1,2016-06-08 06:08:29,1,584
id0255413,2,2016-01-05 12:30:44,1,391
id2216360,2,2016-03-23 16:10:55,1,1875
id1351196,2,2016-03-16 20:47:52,1,595
id3802249,1,2016-01-19 17:41:43,2,247
id0961450,2,2016-01-05 18:05:22,1,1262
id2958768,2,2016-01-09 17:39:24,1,114
id2309822,1,2016-02-14 01:16:11,1,466
id3649193,2,2016-01-31 02:17:56,3,972
id0962422,2,2016-05-24 07:52:30,5,428
id0221543,2,2016-04-28 21:02:24,1,612
id1878850,2,2016-06-15 21:30:46,1,1610
id2039396,1,2016-04-29 17:27:52,1,905
id3777695,1,2016-06-13 14:45:39,1,373
id1894203,1,2016-02-22 08:07:35,2,1001
id3707845,2,2016-01-01 01:43:47,1,385
id0450788,1,2016-06-25 23:53:32,1,234
id2198144,1,2016-06-09 15:28:05,1,1213
id2774990,2,2016-03-10 18:23:47,1,1194
id0407811,1,2016-02-24 13:08:02,1,2259
id1225334,1,2016-06-08 21:24:04,1,1573
id1313435,1,2016-06-06 14:48:27,1,1043
id3340845,2,2016-05-07 13:38:10,1,1381
id3094969,2,2016-05-18 13:56:32,6,754
id3391728,2,2016-05-10 08:40:45,2,3953
id3650634,2,2016-05-22 19:55:00,2,491
id0202451,1,2016-03-20 12:38:57,1,968
id3558607,1,2016-02-08 09:51:37,1,370
id1376544,2,2016-05-12 01:41:34,1,1645
id2595004,2,2016-03-24 18:09:13,3,730
id3860735,1,2016-06-17 19:57:11,3,252
id3495658,1,2016-01-18 14:30:43,2,1126
id1590163,2,2016-02-21 22:18:44,1,330
id3525847,2,2016-06-25 16:35:54,2,3031
id3988004,1,2016-04-02 21:50:04,1,649
id1494740,2,2016-06-07 21:48:36,1,733
id1515688,2,2016-03-11 12:37:30,2,268
id1657836,1,2016-02-15 17:44:00,1,730
id2733303,2,2016-05-03 16:20:35,3,656
id0098320,2,2016-04-03 00:19:43,1,1638
id2470529,2,2016-03-15 20:08:33,1,598
id1650726,1,2016-02-13 17:01:11,1,640
id0177133,2,2016-01-27 12:04:55,1,756
id2888438,2,2016-03-10 06:48:57,1,336
id1062226,1,2016-05-29 19:59:23,1,887
id0845407,2,2016-03-03 11:28:10,1,2364
id3531451,1,2016-03-26 23:33:49,1,1210
id1240289,2,2016-03-09 20:23:52,1,1194
id2734741,2,2016-03-29 22:27:42,1,622
id0768300,1,2016-04-27 05:48:01,1,827
id2367528,2,2016-01-26 20:05:49,1,656
id2759072,2,2016-03-25 23:45:47,6,538
id0299577,2,2016-06-03 08:04:19,1,2182
id2331364,2,2016-03-05 16:28:06,1,368
id3805521,1,2016-05-20 00:40:01,1,1817
id1136161,2,2016-05-26 22:18:20,4,353
id3437164,2,2016-06-06 08:45:37,1,879
id2509661,1,2016-06-05 14:00:46,2,888
id0391893,1,2016-03-30 15:59:18,1,916
id2674268,1,2016-05-20 20:35:56,1,605
id0193092,2,2016-04-16 00:29:11,5,634
id1083010,2,2016-06-24 14:19:13,1,4248
id3816468,1,2016-06-19 13:35:08,1,291
id3572594,1,2016-02-27 16:55:46,1,618
id2742237,2,2016-01-09 01:16:53,4,636
id2453656,1,2016-03-11 11:39:47,2,517
id1811803,2,2016-06-09 22:29:20,1,308
id0916116,2,2016-03-05 07:52:43,2,304
id3685575,1,2016-04-09 12:56:11,1,1272
id3736394,1,2016-02-29 17:01:59,1,284
id0025994,1,2016-02-24 06:59:01,1,258
id2434995,2,2016-03-23 18:11:19,1,985
id3891183,2,2016-05-06 19:06:45,1,3224
id3887746,2,2016-01-04 16:11:16,1,1709
id1574261,1,2016-05-14 04:06:01,1,433
id1616997,2,2016-03-27 09:31:53,1,327
id3034547,2,2016-05-08 14:04:05,2,2222
id0816118,1,2016-02-13 20:57:27,1,627
id1092931,2,2016-03-18 15:45:35,1,1358
id3611998,1,2016-01-22 08:58:50,1,1463
id0131688,2,2016-02-18 13:53:09,1,728
id3646708,2,2016-03-19 19:47:28,4,209
id3489940,1,2016-06-15 00:18:23,1,911
id0664418,2,2016-04-22 17:19:27,5,904
id0646044,2,2016-06-28 09:31:08,5,915
id1916149,2,2016-01-14 21:51:49,3,322
id3800756,2,2016-04-14 20:00:02,1,647
id0633635,1,2016-03-02 13:47:18,1,3967
id1483762,1,2016-01-19 09:32:46,1,1116
id2089341,2,2016-01-15 20:51:32,5,1041
id3109838,2,2016-06-12 10:54:09,2,662
id1555992,2,2016-01-31 18:57:13,1,1278
id3198436,1,2016-04-25 15:35:54,1,1151
id0017642,1,2016-01-20 20:46:40,1,1078
id0881616,2,2016-05-28 08:49:32,1,754
id0545418,2,2016-02-02 17:40:39,5,480
id2205817,2,2016-04-12 21:36:05,1,1118
id0022223,1,2016-06-13 16:47:24,1,831
id0776159,1,2016-01-02 19:30:27,2,652
id3101054,1,2016-06-05 15:28:56,1,1787
id3487555,2,2016-04-09 13:58:36,1,316
id2679338,2,2016-05-06 10:51:46,1,2077
id3306848,2,2016-06-16 03:28:54,1,530
id0202359,1,2016-01-30 22:35:25,1,265
id1143741,2,2016-01-15 19:19:34,1,578
id3302744,2,2016-03-07 23:08:13,1,917
id2558382,2,2016-06-13 21:30:37,1,277
id3498191,2,2016-05-28 22:39:17,1,186
id1266585,1,2016-02-22 15:26:35,1,398
id2646102,1,2016-06-22 09:42:57,1,961
id3363797,1,2016-03-02 10:46:21,1,838
id1571529,1,2016-02-09 16:14:09,2,3075
id0374098,2,2016-06-12 20:10:55,6,903
id1358880,2,2016-06-08 16:56:48,1,2565
id0777921,2,2016-01-10 10:56:17,5,803
id1106658,2,2016-01-27 08:45:40,2,1264
id1543365,1,2016-02-04 21:54:22,2,780
id2021315,2,2016-05-06 00:23:28,1,368
id1245051,1,2016-05-06 19:33:28,3,729
id2227251,2,2016-02-11 11:44:55,1,494
id1496017,1,2016-06-16 12:57:43,1,147
id3428202,2,2016-02-17 19:08:32,2,850
id2346295,2,2016-01-28 22:22:15,2,350
id2792376,1,2016-06-23 20:48:42,1,539
id0483535,2,2016-02-02 14:31:54,1,424
id0627985,2,2016-05-05 14:18:19,2,643
id3779375,1,2016-01-19 11:28:52,1,1376
id2066399,2,2016-01-15 13:34:22,5,296
id3220622,2,2016-02-19 23:01:59,1,86121
id2881433,2,2016-01-06 19:15:52,2,650
id0146002,1,2016-04-08 00:50:18,2,609
id2156868,1,2016-01-04 17:35:42,1,690
id2360763,1,2016-01-17 20:31:50,1,581
id1459290,1,2016-06-06 20:59:16,1,1188
id3836074,2,2016-02-15 17:37:58,6,1131
id1272346,1,2016-05-04 22:21:09,1,860
id3878239,2,2016-03-21 20:50:38,1,1246
id3639400,2,2016-04-22 22:41:51,3,1682
id1923275,1,2016-01-27 17:54:41,1,287
id2443432,2,2016-04-02 20:45:08,1,310
id2724686,1,2016-05-16 10:27:11,1,1226
id1554837,2,2016-02-16 10:51:56,2,891
id0669411,1,2016-03-09 20:27:14,1,943
id0807502,2,2016-03-05 19:21:00,2,638
id1176794,2,2016-03-18 16:12:03,1,215
id1579336,1,2016-06-26 12:57:39,3,353
id3778582,1,2016-01-02 14:40:50,1,367
id0659601,1,2016-03-29 20:14:25,1,812
id2635210,2,2016-05-03 11:19:56,2,1307
id1739691,1,2016-02-25 22:04:03,2,1199
id0351128,2,2016-05-07 21:00:47,5,3548
id0065855,2,2016-06-09 23:46:14,1,487
id3688135,2,2016-04-28 18:31:20,2,413
id1947763,1,2016-05-16 22:04:31,1,1750
id0520130,2,2016-02-29 09:33:18,1,1239
id0321385,2,2016-06-20 18:00:10,5,978
id3798773,2,2016-06-24 18:42:48,2,324
id0463665,2,2016-02-03 21:48:25,2,246
id3137985,2,2016-03-12 10:20:50,4,257
id0743745,2,2016-03-04 19:13:42,6,1124
id3552874,2,2016-05-19 19:27:04,1,1515
id1192199,2,2016-06-25 20:20:47,1,157
id0316004,1,2016-03-03 15:17:39,1,686
id0923324,2,2016-01-22 18:55:52,2,493
id2918935,2,2016-02-02 18:29:04,1,227
id3346141,1,2016-06-25 11:28:07,1,1132
id0464306,2,2016-03-26 08:52:43,1,187
id1953337,2,2016-02-06 14:24:28,5,302
id0643179,2,2016-05-06 20:27:55,1,1282
id0632200,2,2016-01-07 07:03:50,1,925
id0711153,2,2016-05-01 01:38:34,4,1744
id0222009,2,2016-04-04 14:31:47,1,1329
id2605632,1,2016-04-10 13:13:22,1,299
id1596313,2,2016-04-13 12:10:59,1,1152
id3136840,2,2016-04-30 10:18:51,5,609
id3515736,1,2016-01-06 19:44:43,1,551
id2310061,2,2016-04-25 18:38:06,6,528
id2655450,2,2016-06-29 13:57:46,1,2974
id3362409,1,2016-04-25 19:26:16,1,1291
id0422612,1,2016-04-07 00:05:50,1,461
id3182093,2,2016-04-06 11:26:50,1,377
id1195044,2,2016-02-25 16:41:53,1,366
id1420747,1,2016-04-12 18:30:55,1,106
id1784443,2,2016-02-06 00:01:18,1,826
id2879995,1,2016-03-03 14:02:22,1,769
id2069396,1,2016-06-21 07:52:12,1,1026
id0140933,1,2016-03-29 01:49:03,1,543
id0509627,2,2016-02-05 13:10:05,1,865
id0577259,1,2016-01-31 19:35:58,1,396
id3673744,2,2016-03-20 06:53:45,1,473
id0836935,1,2016-03-30 08:27:09,1,335
id2017422,2,2016-01-21 10:20:19,1,162
id3551070,2,2016-01-15 09:29:01,1,879
id3704272,2,2016-05-30 11:21:19,6,235
id2888183,1,2016-06-13 20:56:45,1,226
id1486010,2,2016-05-04 20:20:34,3,447
id1670346,1,2016-05-13 11:11:50,1,813
id1695745,1,2016-01-22 20:29:41,1,491
id2812037,1,2016-01-21 10:55:09,1,409
id3907671,1,2016-02-13 20:48:45,2,975
id3232644,1,2016-02-18 07:24:33,1,235
id2003199,2,2016-03-12 12:39:23,1,211
id1577392,1,2016-05-30 10:11:02,2,644
id0338025,2,2016-02-26 09:44:17,1,617
id0165484,2,2016-04-19 08:44:42,1,996
id3171276,1,2016-01-04 18:02:37,1,537
id3999468,2,2016-06-10 11:09:49,1,1338
id1053514,2,2016-02-12 15:58:00,1,629
id0175334,2,2016-04-30 22:16:42,1,1598
id3778215,2,2016-06-14 19:01:02,1,599
id0698451,2,2016-05-04 09:35:42,1,1490
id3578461,1,2016-04-25 22:32:14,1,623
id0737559,1,2016-04-11 15:38:06,1,510
id3878147,2,2016-04-01 17:54:20,1,2041
id3204536,2,2016-04-10 16:21:13,3,1597
id1655774,1,2016-03-27 13:51:08,4,574
id0440354,1,2016-01-12 17:55:35,1,1358
id1736511,2,2016-06-07 14:10:30,5,442
id3021017,1,2016-02-17 00:16:53,1,1025
id3543559,2,2016-02-26 12:03:31,3,960
id2315602,1,2016-02-08 18:22:28,1,441
id0912438,2,2016-06-15 22:10:24,1,521
id2807342,2,2016-04-30 01:15:37,1,235
id1141869,2,2016-03-13 20:15:37,1,513
id2309393,1,2016-02-14 19:35:52,1,586
id0782703,1,2016-04-22 21:36:07,1,791
id0979287,2,2016-05-16 15:02:00,1,914
id1329174,1,2016-02-03 13:47:17,1,424
id2794078,1,2016-03-17 21:03:41,1,240
id0857911,2,2016-04-07 10:03:29,1,1302
id2013954,2,2016-05-10 18:25:15,1,366
id0242434,2,2016-03-28 14:47:25,1,378
id0784590,2,2016-02-03 09:47:12,4,691
id3310873,2,2016-01-17 04:28:41,1,1470
id0783607,2,2016-04-07 18:04:54,2,971
id0686789,1,2016-03-21 05:49:24,1,196
id1038846,1,2016-04-09 19:25:19,3,304
id0679559,1,2016-03-04 17:24:31,1,825
id2081230,2,2016-01-06 15:08:02,1,444
id3337506,1,2016-04-09 15:22:05,1,298
id0518530,2,2016-03-09 20:30:46,5,685
id0917216,1,2016-06-14 12:07:14,1,437
id2039226,1,2016-04-30 17:16:52,3,329
id3772491,1,2016-01-21 08:25:53,1,465
id2540041,2,2016-01-17 21:24:19,2,250
id1775741,2,2016-02-04 17:51:09,1,481
id3791965,1,2016-05-30 23:33:24,1,769
id0960769,2,2016-05-06 20:58:07,3,620
id2191133,1,2016-04-20 19:12:11,1,325
id3594256,2,2016-05-29 21:32:30,3,471
id1635936,1,2016-03-19 00:28:07,1,359
id3355903,2,2016-04-07 19:32:57,2,313
id0158733,2,2016-05-19 22:03:15,2,244
id1007311,2,2016-04-17 09:45:44,1,797
id3489387,1,2016-03-03 16:43:03,1,360
id3662239,2,2016-06-11 01:11:42,1,746
id2201893,1,2016-06-21 17:06:44,1,1316
id3036163,2,2016-04-10 20:08:51,6,217
id1437013,1,2016-04-15 15:15:53,1,1372
id1625381,1,2016-02-05 00:00:29,1,318
id3125143,1,2016-05-26 01:10:32,1,748
id2595568,2,2016-05-31 12:31:46,6,21
id1250606,2,2016-01-25 08:12:46,1,793
id1543202,1,2016-06-24 17:32:44,1,463
id1705905,1,2016-06-18 17:23:26,1,758
id3464211,2,2016-03-16 02:28:12,4,965
id2810552,2,2016-03-31 01:20:58,2,136
id0888072,2,2016-05-19 07:09:30,1,272
id3638928,1,2016-03-18 20:21:12,1,1678
id2509996,1,2016-06-22 18:53:51,1,1212
id1610027,1,2016-01-16 14:51:31,1,1228
id1897221,2,2016-04-12 01:41:00,1,553
id0145403,2,2016-02-17 08:10:04,1,637
id3592506,2,2016-06-22 21:36:11,1,920
id2156847,2,2016-03-31 10:03:56,1,1163
id3846007,2,2016-04-04 20:23:05,4,331
id1687274,1,2016-06-26 15:18:10,1,809
id1325591,2,2016-04-16 16:13:51,2,429
id2550966,2,2016-03-09 09:01:06,1,850
id2339924,2,2016-01-04 16:56:31,2,790
id1194899,2,2016-03-06 04:13:36,1,508
id2822274,2,2016-01-15 15:39:43,2,720
id0121445,1,2016-01-22 18:20:41,1,482
id3907707,1,2016-04-12 11:16:00,1,1653
id1946289,1,2016-01-17 12:26:01,1,262
id0151003,2,2016-01-29 22:14:15,5,530
id0452792,2,2016-04-05 21:19:06,1,1644
id1950731,2,2016-03-16 11:56:44,1,2305
id3453425,1,2016-01-03 04:01:47,2,1627
id3384669,2,2016-06-29 06:27:03,2,300
id3319532,1,2016-04-30 13:49:11,1,955
id1984784,1,2016-01-09 08:45:21,1,386
id3122889,2,2016-06-24 05:50:19,1,480
id3134963,2,2016-02-25 13:17:11,2,630
id1183102,2,2016-04-30 20:12:53,4,441
id3340718,1,2016-03-24 14:11:17,3,2027
id2207873,2,2016-02-10 17:17:01,1,1047
id1395390,1,2016-03-20 16:57:14,1,338
id1569772,2,2016-04-23 17:34:49,1,675
id1493080,2,2016-01-21 18:14:46,1,814
id0667479,1,2016-05-06 22:23:53,2,159
id3034894,2,2016-02-01 16:13:10,1,608
id1555031,1,2016-01-11 22:50:12,1,629
id1442762,1,2016-05-10 07:41:02,1,337
id2677789,2,2016-04-18 17:45:01,1,610
id0104594,2,2016-04-07 07:43:00,2,930
id1645638,2,2016-03-16 08:37:08,3,1517
id3154939,2,2016-06-14 08:29:27,1,264
id1081174,2,2016-02-21 13:32:35,1,636
id2067891,1,2016-02-20 20:28:03,1,349
id0051749,1,2016-05-27 23:02:29,1,407
id1924617,1,2016-05-15 08:43:49,1,182
id2888187,2,2016-05-28 14:39:30,1,1244
id0228688,2,2016-03-31 08:58:34,1,276
id1944691,1,2016-03-12 15:21:49,1,3073
id3642668,1,2016-04-17 11:16:48,3,513
id3013534,2,2016-05-22 16:05:27,1,709
id2160726,2,2016-04-18 12:52:25,6,1487
id1868574,1,2016-03-04 10:13:48,1,631
id3201802,1,2016-04-04 19:41:40,1,1351
id2141400,2,2016-04-15 14:13:02,1,1969
id3945341,2,2016-03-26 05:06:05,5,971
id2399105,2,2016-01-24 19:40:47,1,1087
id1317537,1,2016-05-11 20:08:45,1,1381
id2307237,2,2016-01-26 22:04:09,2,820
id1815640,1,2016-06-18 23:56:17,1,598
id1609612,2,2016-02-23 15:31:42,2,303
id0095203,2,2016-06-02 19:40:35,2,931
id2995583,1,2016-04-13 12:50:53,1,904
id0411574,1,2016-05-18 12:19:25,1,315
id1375347,1,2016-05-05 18:42:06,1,1646
id1162554,2,2016-04-19 10:58:39,5,985
id0137202,2,2016-04-24 10:11:04,2,343
id0085133,1,2016-05-26 12:10:22,1,1207
id2115954,2,2016-04-16 22:40:26,1,521
id1210272,2,2016-06-20 22:49:16,1,43
id0243642,2,2016-06-25 20:07:22,1,492
id1573274,2,2016-02-08 19:43:24,6,303
id2952674,2,2016-02-09 19:15:11,1,237
id0325291,2,2016-05-20 22:49:22,5,2715
id2342002,2,2016-02-17 21:46:55,1,642
id0179033,2,2016-04-03 00:22:22,1,349
id2944466,1,2016-02-06 22:49:54,1,113
id2180052,1,2016-05-15 13:42:37,2,1174
id1557339,2,2016-01-07 19:07:55,1,1830
id3866512,1,2016-05-25 20:10:42,1,696
id0468328,2,2016-02-21 04:15:41,1,420
id2128078,1,2016-01-06 20:20:41,1,563
id1989402,1,2016-03-21 23:40:55,1,682
id3489097,2,2016-06-18 14:34:16,1,780
id0763016,2,2016-05-28 21:28:05,1,631
id1560527,2,2016-05-18 07:51:55,5,388
id3587958,2,2016-03-10 15:37:03,1,913
id3979327,2,2016-04-26 00:29:33,1,781
id0874219,2,2016-01-28 18:57:19,1,512
id1270086,1,2016-03-24 07:34:10,1,223
id1788977,1,2016-04-04 23:20:34,2,968
id3415220,1,2016-03-03 23:15:45,1,998
id3979170,1,2016-05-17 09:06:16,3,451
id3633888,1,2016-05-25 20:36:51,1,961
id2089547,1,2016-06-13 18:18:44,1,1125
id2055994,1,2016-01-29 23:38:09,1,335
id2574657,2,2016-03-09 14:54:45,5,1118
id2352075,1,2016-03-05 17:29:28,1,803
id2966944,1,2016-02-29 21:41:31,1,652
id1522363,2,2016-04-01 19:24:30,2,703
id1941809,2,2016-05-17 07:25:29,1,468
id2801987,2,2016-05-28 14:38:47,1,274
id2026800,2,2016-05-27 21:33:23,2,717
id3799420,1,2016-04-16 10:02:11,3,270
id2934518,1,2016-01-27 06:45:51,1,967
id1508766,2,2016-02-10 23:50:44,1,526
id1520661,1,2016-05-08 00:44:00,1,581
id2265630,2,2016-01-26 12:21:18,1,4705
id2933032,2,2016-06-17 08:00:02,3,613
id3848636,1,2016-06-29 10:35:17,1,348
id2476907,2,2016-01-07 06:53:25,1,1556
id1172956,1,2016-04-12 17:46:36,1,961
id3409159,2,2016-04-17 12:00:56,6,2797
id2171888,2,2016-03-28 10:03:24,1,287
id2679467,1,2016-04-20 08:26:46,1,465
id3614898,2,2016-03-14 16:59:17,1,328
id3237487,2,2016-01-05 19:17:30,1,452
id3714748,2,2016-01-19 20:20:42,3,479
id3644563,2,2016-04-23 12:05:22,1,418
id3641902,2,2016-05-24 12:26:01,1,2631
id2544767,2,2016-06-19 09:52:01,1,1054
id0418831,2,2016-06-02 18:55:45,3,1816
id2843582,2,2016-02-01 08:36:13,6,607
id0402123,2,2016-05-16 19:35:10,5,737
id2610724,2,2016-04-06 16:48:19,1,791
id2286021,1,2016-03-16 18:26:35,1,1278
id3688075,1,2016-03-31 18:06:52,2,2182
id2725512,1,2016-03-07 06:06:51,1,145
id3071098,1,2016-04-01 02:30:19,1,975
id2577907,2,2016-01-24 19:10:53,5,293
id1068288,1,2016-05-06 00:12:23,1,1045
id1847695,2,2016-01-26 10:52:21,1,1126
id0530792,2,2016-06-02 12:33:26,1,945
id2828229,1,2016-02-07 00:33:02,1,610
id1357812,2,2016-05-20 23:10:51,1,684
id2120728,2,2016-03-29 15:08:50,3,1175
id2265117,2,2016-04-27 13:00:06,4,1120
id1520121,2,2016-06-05 16:41:22,2,479
id0487207,1,2016-05-21 00:50:29,1,622
id0702640,1,2016-02-21 01:17:44,1,402
id2558516,1,2016-04-25 21:09:35,1,563
id1077540,2,2016-06-10 13:08:41,1,194
id1431967,1,2016-04-25 20:12:37,2,262
id3483990,1,2016-04-04 11:26:19,3,633
id2979993,2,2016-04-06 22:44:38,1,682
id2863774,2,2016-06-07 18:22:16,1,251
id2982368,2,2016-01-15 06:42:07,1,597
id0462182,1,2016-04-07 19:18:54,1,776
id2162042,2,2016-03-26 05:02:11,4,876
id3401655,1,2016-02-10 07:22:19,1,306
id1179244,2,2016-02-06 20:53:57,6,575
